algorithm,grid_rows,grid_cols,n_zones,n_candidate_edges,density,n_active_edges,seed,K,wall_s,mean_rel,p95_rel,max_rel,max_abs
bellman_ford,15,15,225,936,1.0,936,2,1,0.010953291959594935,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
bellman_ford,15,15,225,936,1.0,936,2,2,0.02133783302269876,2.3630519037298523,3.5501716191299395,3.928571428571429,4206.4136933135815
bellman_ford,15,15,225,936,1.0,936,2,4,0.04321033298037946,1.2011196584906054,2.6948343141710205,3.1428571428571432,3379.2917626957496
bellman_ford,15,15,225,936,1.0,936,2,8,0.08562208304647356,0.1632538490596893,1.1733596720449642,1.5714285714285716,1743.2728832368518
bellman_ford,15,15,225,936,1.0,936,2,16,0.17262387496884912,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,2,24,0.25712812499841675,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
bellman_ford,15,15,225,936,1.0,936,2,32,0.350378584000282,4.282367380180906e-19,0.0,2.1445301481305834e-16,2.2737367544323206e-13
matrix_squaring,15,15,225,936,1.0,936,2,1,0.010832291969563812,3.176809987466411,4.047862220059991,4.321428571428572,5000.255095533444
matrix_squaring,15,15,225,936,1.0,936,2,2,0.021682417020201683,1.7132372754624072,3.1428571428571432,3.535714285714286,3792.508495002544
matrix_squaring,15,15,225,936,1.0,936,2,3,0.03172383300261572,0.3046437360897715,1.529017341660175,1.9642857142857144,2147.79548418949
matrix_squaring,15,15,225,936,1.0,936,2,4,0.04255458299303427,2.97363594397679e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,2,5,0.05347208300372586,3.0283246977787106e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,2,6,0.06371608300833032,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
matrix_squaring,15,15,225,936,1.0,936,2,7,0.08353908400749788,3.0306586305517274e-17,1.917696831309736e-16,4.289060296261166e-16,4.547473508864641e-13
